Trial,Idx,AttemptNum,TotalAttempts,Tool,PosX,PosY
Balance,0,0,11,obj1,183.84107239020852,163.7131969982366
Balance,0,1,11,obj1,241.46708999999998,363.76376
Balance,0,2,11,obj1,192.88795,248.06087999999997
Balance,0,3,11,obj1,217.30073442203832,212.83894383853325
Balance,0,4,11,obj1,204.12403999999998,242.05702000000002
Balance,0,5,11,obj1,190.50523,217.0648
Balance,0,6,11,obj1,195.46309,183.75538999999998
Balance,0,7,11,obj1,189.97099999999998,160.4421
Balance,0,8,11,obj1,182.01391999999998,193.79958
Balance,0,9,11,obj1,201.43889,148.23341000000002
Balance,0,10,11,obj1,227.99837999999997,180.68504
Balance,1,0,11,obj3,242.83485,391.9526
Balance,1,1,11,obj3,387.5589960627112,324.9411416329374
Balance,1,2,11,obj1,252.04651,256.89386
Balance,1,3,11,obj3,218.14482,375.43265
Balance,1,4,11,obj1,87.63248523139876,300.95261981466547
Balance,1,5,11,obj2,87.63248523139876,300.95261981466547
Balance,1,6,11,obj2,285.78857,42.14843
Balance,1,7,11,obj3,273.1753118977751,120.96149797246414
Balance,1,8,11,obj3,282.69860756060064,121.58123917113085
Balance,1,9,11,obj1,103.84025944510681,308.580232903244
Balance,1,10,11,obj1,217.10561790288259,179.89349372054463
Balance,2,0,11,obj1,214.2678284604073,164.14182906985647
Balance,2,1,11,obj2,214.2678284604073,164.14182906985647
Balance,2,2,11,obj2,148.07131563943034,267.56339161539415
Balance,2,3,11,obj1,229.74292389043785,182.08328065559465
Balance,2,4,11,obj3,387.43478,364.22488
Balance,2,5,11,obj3,390.6253,365.5522
Balance,2,6,11,obj2,155.57074,262.63385
Balance,2,7,11,obj3,389.2605,393.80908
Balance,2,8,11,obj3,395.12317,358.45068
Balance,2,9,11,obj3,214.2678284604073,164.14182906985647
Balance,2,10,11,obj2,229.74292389043785,182.08328065559465
Balance,3,0,11,obj1,245.60685703105625,179.1641032014836
Balance,3,1,11,obj3,157.61015458383704,164.97038295728476
Balance,3,2,11,obj1,347.07027912472273,332.17451620753064
Balance,3,3,11,obj1,230.79764,395.07592999999997
Balance,3,4,11,obj3,230.79764,395.07592999999997
Balance,3,5,11,obj1,221.85109,368.23148
Balance,3,6,11,obj1,224.22299999999998,376.47064
Balance,3,7,11,obj3,224.22299999999998,376.47064
Balance,3,8,11,obj2,195.38040267648742,67.52866529821186
Balance,3,9,11,obj1,192.49478427819676,60.86844334489028
