Trial,Idx,AttemptNum,TotalAttempts,Tool,PosX,PosY
DoubleLaunch,0,0,5,obj1,90.8487604051672,475.00870807265363
DoubleLaunch,0,1,5,obj1,64.76156418300555,264.1013933634465
DoubleLaunch,0,2,5,obj1,69.1619454612935,425.35136835835465
DoubleLaunch,0,3,5,obj2,130.1789087742583,503.0377519257177
DoubleLaunch,0,4,5,obj2,133.66743416573746,510.13335298979683
Balance,0,0,3,obj1,253.05837776037114,349.4516469188816
Balance,0,1,3,obj1,476.9745245964071,82.86229664526525
Balance,0,2,3,obj2,352.9981752699134,349.56053156999616
Balance,1,0,11,obj3,206.61282900758843,168.82389872218985
Balance,1,1,11,obj2,226.11858991702,121.5418507303817
Balance,1,2,11,obj2,209.60258351352573,45.010695087338206
Balance,1,3,11,obj2,216.88111195473562,240.75458896316013
Balance,1,4,11,obj3,213.0003402187788,370.73800530144933
Balance,1,5,11,obj1,211.76624119216618,34.25
Balance,1,6,11,obj2,262.41709910494933,105.54965704263999
Balance,1,7,11,obj2,228.27735485098748,194.96703357766827
Balance,1,8,11,obj3,222.70096151572534,139.65894993561716
Balance,1,9,11,obj3,226.31049243303013,241.68500473394127
Balance,1,10,11,obj1,286.52115766429415,377.01140353622003
Trap,0,0,5,obj3,541.8455599316499,520.8828604991677
Trap,0,1,5,obj2,141.59113965709514,398.98114937743867
Trap,0,2,5,obj3,178.80833005949825,454.7452643257389
Trap,0,3,5,obj3,550.3349989597647,517.4595400745907
Trap,0,4,5,obj3,86.75547632470982,487.3269784841112
Collapse,0,0,3,obj2,167.9822589378836,523.3680296255816
Collapse,0,1,3,obj3,241.53712409456486,365.24892454316665
Collapse,0,2,3,obj1,332.20186089789644,375.18163739489563
BasicAlt,0,0,11,obj2,501.1672888672066,449.40880573336165
BasicAlt,0,1,11,obj1,499.155901946909,382.53047520920785
BasicAlt,0,2,11,obj1,508.4873287639251,248.0233939913657
BasicAlt,0,3,11,obj1,510.14467901810286,258.56753738433133
BasicAlt,0,4,11,obj1,509.2502700163929,270.73618376783594
BasicAlt,0,5,11,obj1,508.22052560951965,264.9203006339024
BasicAlt,0,6,11,obj1,527.2112008661384,268.30829549151645
BasicAlt,0,7,11,obj1,525.1287354167614,261.83236703100977
BasicAlt,0,8,11,obj1,515.5022359167231,284.3406695754749
BasicAlt,0,9,11,obj1,515.9483625863655,278.8255123781367
BasicAlt,0,10,11,obj1,519.0604760651972,270.2466286686508
DoubleLaunch,1,0,7,obj2,61.22791476326733,543.4005764810279
DoubleLaunch,1,1,7,obj3,104.17932645838421,462.7602538398232
DoubleLaunch,1,2,7,obj1,99.1099808680845,281.68911486790523
DoubleLaunch,1,3,7,obj1,67.78147057365686,276.22526646769984
DoubleLaunch,1,4,7,obj2,129.4771367416183,327.2916150432924
DoubleLaunch,1,5,7,obj2,141.912499121331,328.0095729526607
DoubleLaunch,1,6,7,obj2,129.3452982430668,329.73309211004437
Balance,2,0,6,obj3,149.41060305937808,156.49861252238512
Balance,2,1,6,obj1,424.72992966400983,136.35447540488178
Balance,2,2,6,obj2,218.76258413414973,86.8893792296719
Balance,2,3,6,obj2,214.01348299863582,41.5
Balance,2,4,6,obj3,216.1688018967297,274.57800646424215
