Trial,Idx,AttemptNum,TotalAttempts,Tool,PosX,PosY
Bridge,0,0,11,obj3,423.56203932391156,465.8645559994328
Bridge,0,1,11,obj2,423.56203932391156,465.8645559994328
Bridge,0,2,11,obj3,95.20939,191.38448
Bridge,0,3,11,obj3,63.29199516553841,273.9547685277758
Bridge,0,4,11,obj3,392.5312366520352,357.6078179564782
Bridge,0,5,11,obj1,392.5312366520352,357.6078179564782
Bridge,0,6,11,obj3,392.5312366520352,357.6078179564782
Bridge,0,7,11,obj1,380.41046446709504,457.27071744161066
Bridge,0,8,11,obj2,392.5312366520352,357.6078179564782
Bridge,0,9,11,obj1,392.5312366520352,357.6078179564782
Bridge,0,10,11,obj3,392.5312366520352,357.6078179564782
Bridge,1,0,7,obj1,390.4478692778747,330.86114859777814
Bridge,1,1,7,obj3,136.05379,219.79823
Bridge,1,2,7,obj3,390.4478692778747,330.86114859777814
Bridge,1,3,7,obj1,390.4478692778747,330.86114859777814
Bridge,1,4,7,obj3,390.4478692778747,330.86114859777814
Bridge,1,5,7,obj3,288.31396,52.549374
Bridge,1,6,7,obj1,288.31396,52.549374
Bridge,2,0,11,obj3,509.0626667388896,401.0617288732026
Bridge,2,1,11,obj2,509.0626667388896,401.0617288732026
Bridge,2,2,11,obj1,143.76623999999998,245.86733999999998
Bridge,2,3,11,obj3,143.76623999999998,245.86733999999998
Bridge,2,4,11,obj2,143.76623999999998,245.86733999999998
Bridge,2,5,11,obj2,428.07953,209.88945
Bridge,2,6,11,obj2,390.977,334.0878
Bridge,2,7,11,obj3,390.977,334.0878
Bridge,2,8,11,obj1,390.977,334.0878
Bridge,2,9,11,obj3,390.977,334.0878
Bridge,2,10,11,obj1,390.977,334.0878
Bridge,3,0,11,obj3,356.8217178738592,67.51937876233126
Bridge,3,1,11,obj3,375.6729556097274,437.04884033314414
Bridge,3,2,11,obj1,375.6729556097274,437.04884033314414
Bridge,3,3,11,obj3,375.6729556097274,437.04884033314414
Bridge,3,4,11,obj1,375.6729556097274,437.04884033314414
Bridge,3,5,11,obj3,375.6729556097274,437.04884033314414
Bridge,3,6,11,obj2,433.91186288662107,215.46261401258232
Bridge,3,7,11,obj3,433.91186288662107,215.46261401258232
Bridge,3,8,11,obj1,433.91186288662107,215.46261401258232
Bridge,3,9,11,obj2,433.91186288662107,215.46261401258232
Bridge,3,10,11,obj3,433.91186288662107,215.46261401258232
Bridge,4,0,11,obj2,412.99532721627713,391.75682112026396
Bridge,4,1,11,obj1,89.62248433935562,383.93437247178286
Bridge,4,2,11,obj3,317.88448067945893,36.84792877001974
Bridge,4,3,11,obj1,132.53083089882327,425.9054991476978
Bridge,4,4,11,obj3,395.69561474285723,543.134048346626
Bridge,4,5,11,obj3,530.7775623116271,497.64331220782793
Bridge,4,6,11,obj3,392.9865012634986,431.25675452903465
Bridge,4,7,11,obj1,392.9865012634986,431.25675452903465
Bridge,4,8,11,obj3,392.9865012634986,431.25675452903465
Bridge,4,9,11,obj1,392.9865012634986,431.25675452903465
Bridge,4,10,11,obj3,392.9865012634986,431.25675452903465
Bridge,5,0,11,obj3,368.14092390128144,385.1742998194987
Bridge,5,1,11,obj1,180.37842,259.5995
Bridge,5,2,11,obj3,180.37842,259.5995
Bridge,5,3,11,obj1,180.37842,259.5995
Bridge,5,4,11,obj3,180.37842,259.5995
Bridge,5,5,11,obj1,180.37842,259.5995
Bridge,5,6,11,obj3,180.37842,259.5995
Bridge,5,7,11,obj1,180.37842,259.5995
Bridge,5,8,11,obj2,592.1145508538664,372.86567728975314
Bridge,5,9,11,obj2,411.6077261538971,332.6742803772761
Bridge,5,10,11,obj2,180.37842,259.5995
Bridge,6,0,11,obj3,376.3495,343.29987
Bridge,6,1,11,obj1,437.50272,286.1852
Bridge,6,2,11,obj3,437.50272,286.1852
Bridge,6,3,11,obj2,143.4205617689122,186.81647435762463
Bridge,6,4,11,obj1,143.4205617689122,186.81647435762463
Bridge,6,5,11,obj3,143.4205617689122,186.81647435762463
Bridge,6,6,11,obj2,143.4205617689122,186.81647435762463
Bridge,6,7,11,obj1,143.4205617689122,186.81647435762463
Bridge,6,8,11,obj3,441.72107,404.92416000000003
Bridge,6,9,11,obj3,143.4205617689122,186.81647435762463
Bridge,6,10,11,obj3,297.30432,46.161533
Bridge,7,0,11,obj3,437.0496637607709,344.45256982732644
Bridge,7,1,11,obj2,144.75298352205633,311.81494780146824
Bridge,7,2,11,obj3,144.75298352205633,311.81494780146824
Bridge,7,3,11,obj2,516.1304903691761,488.2195503875451
Bridge,7,4,11,obj1,158.08364788172008,470.3515712965493
Bridge,7,5,11,obj3,390.3623,423.8319
Bridge,7,6,11,obj1,390.3623,423.8319
Bridge,7,7,11,obj3,390.3623,423.8319
Bridge,7,8,11,obj1,390.3623,423.8319
Bridge,7,9,11,obj3,390.3623,423.8319
Bridge,7,10,11,obj1,390.3623,423.8319
Bridge,8,0,11,obj1,398.3498035828025,407.6107653053143
Bridge,8,1,11,obj3,398.3498035828025,407.6107653053143
Bridge,8,2,11,obj2,398.3498035828025,407.6107653053143
Bridge,8,3,11,obj3,398.3498035828025,407.6107653053143
Bridge,8,4,11,obj3,141.3573616571005,456.5704419463997
Bridge,8,5,11,obj1,141.3573616571005,456.5704419463997
Bridge,8,6,11,obj3,530.8609891368636,357.6162824349612
Bridge,8,7,11,obj1,398.3498035828025,407.6107653053143
Bridge,8,8,11,obj3,398.3498035828025,407.6107653053143
Bridge,8,9,11,obj1,160.15904,173.37943
Bridge,8,10,11,obj2,160.15904,173.37943
Bridge,9,0,11,obj3,385.1119405016368,318.4864663812447
Bridge,9,1,11,obj1,385.1119405016368,318.4864663812447
Bridge,9,2,11,obj2,404.03827,403.6831
Bridge,9,3,11,obj3,376.25073,282.8324
Bridge,9,4,11,obj3,384.3143,401.95162999999997
Bridge,9,5,11,obj1,384.3143,401.95162999999997
Bridge,9,6,11,obj3,385.1119405016368,318.4864663812447
Bridge,9,7,11,obj1,385.1119405016368,318.4864663812447
Bridge,9,8,11,obj3,129.5366,199.9446
Bridge,9,9,11,obj3,384.3143,401.95162999999997
Bridge,9,10,11,obj3,464.2722844092903,295.7662269460028
Falling_B,0,0,11,obj2,246.8091577057933,347.4824203453428
Falling_B,0,1,11,obj1,90.71528,447.3375
Falling_B,0,2,11,obj2,243.17939238642865,430.1696818075641
Falling_B,0,3,11,obj3,269.1542102308104,413.974101602009
Falling_B,0,4,11,obj2,284.71091845274447,372.3015793580847
Falling_B,0,5,11,obj1,284.71091845274447,372.3015793580847
Falling_B,0,6,11,obj2,284.71091845274447,372.3015793580847
